Index,Name1,Title,Ministry of the Solicitor General,Purpose,Start Date,End Date,Destination,Attendees,Other Attendees,Air Fare,Other Transportation,Accommodation,Meals,Incidentals,Subtotal,Hospitality,Other Expenses,Total
"TIBOLLO, MICHAEL","TIBOLLO, MICHAEL",Minister,Health and Long Term Care,Provided support to the Minister during engagement sessions on mental health and addictions.,43727,43727,"Thunder Bay, ON",,,0,67.89,0,0,0,67.89,0,0,67.89
"TIBOLLO, MICHAEL","TIBOLLO, MICHAEL",Minister,Health and Long Term Care,Participated in engagement sessions on mental health and addictions.,43729,43729,"Thunder Bay, ON",,,0,74.26,0,0,0,74.26,0,0,74.26
"TIBOLLO, MICHAEL","TIBOLLO, MICHAEL",Minister,Health and Long Term Care,Attended ministry meetings and events.,43650,43732,"Toronto, ON",,,0,154,0,0,0,154,0,0,154
"TIBOLLO, MICHAEL","TIBOLLO, MICHAEL",Minister,Health and Long Term Care,Attended meetings with First Nation bands.,43691,43692,"Birch Island, ON",,,0,0,152.55,0,0,152.55,0,0,152.55
"TIBOLLO, MICHAEL","TIBOLLO, MICHAEL",Minister,Health and Long Term Care,Attended an announcement on government supporting addictions treatment and recovery.,43724,43725,"North Bay, ON",,,0,0,175.11,0,0,175.11,0,0,175.11
"TIBOLLO, MICHAEL","TIBOLLO, MICHAEL",Minister,Health and Long Term Care,Attended stakeholder meetings.,43752,43754,"Thunder Bay, Sandy Lake, Sioux Lookout, ON",,,2287.05,0,0,0,0,2287.05,0,0,2287.05
"TIBOLLO, MICHAEL","TIBOLLO, MICHAEL",Minister,Health and Long Term Care,Attended stakeholder meetings.,43752,43754,"Thunder Bay, Sioux Lookout, Sandy Lake, ON",,,0,0,261.55,112.5,0,374.05,0,0,374.05
"TIBOLLO, MICHAEL","TIBOLLO, MICHAEL",Minister,Health and Long Term Care,Attended the 2019 Association of Municipalities of Ontario Conference.,43696,43698,"Ottawa, ON",,,0,8.53,525.3,57.5,0,591.33,0,0,591.33
"TIBOLLO, MICHAEL","TIBOLLO, MICHAEL",Minister,Health and Long Term Care,Attended the 2019 Association of Municipalities of Ontario Conference.,43696,43698,"Ottawa, ON",,,0,32,0,22.5,0,54.5,0,0,54.5
"TIBOLLO, MICHAEL","TIBOLLO, MICHAEL",Minister,Health and Long Term Care,Participated in engagement sessions on mental health and addictions.,43726,43729,"Thunder Bay, ON",,,778.05,0,529.42,0,0,1307.47,0,0,1307.47
"TIBOLLO, MICHAEL","TIBOLLO, MICHAEL",Minister,Health and Long Term Care,Participated in engagement sessions on mental health and addictions.,43727,43729,"Thunder Bay, ON",,,0,0,0,112.5,0,112.5,0,0,112.5
"TIBOLLO, MICHAEL","TIBOLLO, MICHAEL",Minister,Health and Long Term Care,Attended a stakeholder engagement session.,43748,43748,"Goderich, ON",,,0,62.01,0,0,0,62.01,0,0,62.01
"TIBOLLO, MICHAEL","TIBOLLO, MICHAEL",Staff to Minister,Health and Long Term Care,Attended a stakeholder engagement session.,43748,43748,"Goderich, ON",,,0,0,0,12.5,0,12.5,0,0,12.5
"TIMPSON, BROOKE","TIMPSON, BROOKE",Staff to Minister,"Children, Community and Social Services",Provided support to the Minister during a funding announcement at the Children's Hospital of Eastern Ontario.,43634,43635,"Toronto, ON",,,0,0,222.12,0,0,222.12,0,0,222.12
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Advanced site visit for Rowan's Law Day event.,43732,43732,"Brampton, ON",,,0,36.8,0,0,0,36.8,0,0,36.8
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister at a Rowan's Law Day event.,43733,43733,"Brampton, ON",,,0,36.8,0,0,0,36.8,0,0,36.8
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Advanced the Minister's visit to the Ontario Science Centre.,43795,43795,"North York, ON",,,0,36.02,0,0,0,36.02,0,0,36.02
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during an announcement at St. Marguerite D'Youville Catholic School.,43704,43704,"Whitby, ON",,,0,54.4,0,0,0,54.4,0,0,54.4
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during an announcement at Ogden Junior Public School.,43796,43796,"Toronto, ON",,,0,7.77,0,0,0,7.77,0,0,7.77
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during an opening of Our Lady of Peace Catholic Learning Centre.,43735,43735,"Brampton, ON",,,0,33.2,0,0,0,33.2,0,0,33.2
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during a roundtable at the Ontario Science Centre.,43797,43797,"North York, ON",,,0,36.79,0,0,0,36.79,0,0,36.79
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during an announcement at St. Mary Catholic Elementary School.,43738,43738,"Nobleton, ON",,,0,48.4,0,0,0,48.4,0,0,48.4
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Advanced the Minister's tour of Ernest C. Drury School for the Deaf.,43728,43728,"Milton, ON",,,0,49.6,0,0,0,49.6,0,0,49.6
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Advanced the Minister's announcement at Ogden Junior Public School.,43790,43790,"Toronto, ON",,,0,6.95,0,0,0,6.95,0,0,6.95
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during an announcement at MakerKids.,43790,43790,"East York, ON",,,0,27.78,0,0,0,27.78,0,0,27.78
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during a tour of Pine Farms Orchard.,43760,43760,"King City, ON",,,0,50.4,0,0,0,50.4,0,0,50.4
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Advanced the Minister's announcement on childcare.,43761,43761,"Vaughan, ON",,,0,40.4,0,0,0,40.4,0,0,40.4
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during a tour of Ernest C. Drury School for the Deaf.,43731,43731,"Milton, ON",,,0,49.6,0,0,0,49.6,0,0,49.6
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during an announcement on childcare.,43762,43762,"Vaughan, ON",,,0,40.4,0,0,0,40.4,0,0,40.4
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during an announcement at St. Angela Merici Catholic School.,43740,43740,"Bradford, ON",,,0,61.6,0,0,0,61.6,0,0,61.6
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Advanced the Minister's announcement at École élémentaire catholique Milton-Sud.,43711,43711,"Milton, ON",,,0,46.8,0,0,0,46.8,0,0,46.8
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister at a first day of school event.,43711,43711,"Maple, ON",,,0,43.6,0,0,0,43.6,0,0,43.6
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during an announcement at École élémentaire catholique Milton-Sud.,43713,43713,"Milton, ON",,,0,46.8,0,0,0,46.8,0,0,46.8
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during an announcement at Gerth Public School.,43717,43717,"Kitchener, ON",,,0,93.6,0,0,0,93.6,0,0,93.6
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during an announcement on World Suicide Prevention Day.,43718,43718,"Mississauga, ON",,,0,30.4,0,0,0,30.4,0,0,30.4
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Travelled to visit a site for a Minister's student roundtable.,43886,43886,"Mississauga, ON",,,0,29.6,0,0,0,29.6,0,0,29.6
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during a student roundtable.,43887,43887,"Mississauga, ON",,,0,29.6,0,0,0,29.6,0,0,29.6
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during tours and roundtables.,43872,43872,"Bowmanville, Grafton, Port Hope, ON",,,0,108.8,0,0,0,108.8,0,0,108.8
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during tours and roundtables.,43815,43815,"Mississauga, ON",,,0,53.6,0,0,0,53.6,0,0,53.6
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Advanced Minister's and Premier's visit to Vaughan Hospital and Humanity First Food Bank.,43815,43815,"Vaughan, ON",,,0,17.6,0,0,0,17.6,0,0,17.6
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during tours and roundtables.,43880,43880,"Toronto, ON",,,0,20.68,0,0,0,20.68,0,0,20.68
"TKACZ, NATALIA","TKACZ, NATALIA",Staff to Minister,Education,Provided support to the Minister during tours and roundtables.,43866,43866,"Hamilton, Oakville, ON",,,0,76.8,0,0,0,76.8,0,0,76.8
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,"Attended the 2019 National Governors Association Summer Meeting, and met with stakeholders and government officials in Utah.",43670,43673,"Salt Lake City, UT",,,459.62,111.63,1086.33,0,0,1657.58,0,0,1657.58
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,"Attended the Collision Tech Conference ,and meetings with government officials and stakeholders in Ontario.",43606,43607,"Toronto, ON",,,1124.5,239.62,233.86,80,0,1677.98,0,0,1677.98
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended the MedTech Conference 2019 in Massachusetts.,43729,43732,"Boston, MA, USA",,,436.71,121.2,786.99,0,0,1344.9,0,0,1344.9
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended meetings with government officials and stakeholders in New York.,43578,43579,"New York, NY, USA",,,89.09,285.85,341.48,145.45,0,861.87,0,0,861.87
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,"Advanced Minister Fedeli and Premier Ford's New York City trip, and accompanied Minister Fedeli and Premier Ford to meetings with stakeholders and government officials in New York.",43581,43585,"New York, NY, USA",,,0,330.79,695.72,408.64,0,1435.15,0,0,1435.15
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended meetings with government officials and stakeholders in Massachussetts.,43642,43644,"Boston, MA, United States",,,530.78,244.58,867.25,212.97,0,1855.58,0,0,1855.58
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,"Attended the Council of State Governments Eastern Regional Conference, and meetings with government officials and stakeholder in Pennsylvania.",43674,43676,"Pittsburgh, PA, USA",,,879.08,204.35,470.91,0,0,1554.34,0,0,1554.34
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,"Attended the United States engagement presentation meeting in Ontario, and meetings with government officials and stakeholders in New York.",43584,43615,"Toronto, On, Albany NY",,,1149.32,444.51,755.41,278.82,0,2628.06,0,0,2628.06
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended meetings with government officials and stakeholders in Ontario.,43738,43739,"Toronto, ON",,,851.78,160.51,233.86,10,0,1256.15,0,0,1256.15
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended the 2019 Biotechnology Innovation Organization International Convention and meetings with stakeholders in Pennsylvania.,43616,43619,"Philadelphia, PA",,,0,207.08,373.5,191.14,0,771.72,0,0,771.72
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended meetings with government officials and stakeholders in New York.,43628,43628,"New York, NY",,,862.1,176.87,0,94.12,0,1133.09,0,0,1133.09
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended meetings with stakeholders in Georgia.,43622,43625,"Atlanta, GA",,,760.95,124.57,261.76,188.97,0,1336.25,0,0,1336.25
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended a Great Lakes Economic Forum in Cleveland and a Canadian American Business Council roundtable in Ontario.,43591,43594,"Cleveland, OH, USA; Toronto, ON",,,1901.14,217.58,480.07,236.13,0,2834.92,0,0,2834.92
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,General local expenses incurred in the fulfillment of duties during October 2019.,43746,43761,"Washington, DC, United States",,,0,47.1,0,0,0,47.1,0,0,47.1
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended meetings with government officials and stakeholders in Ontario.,43657,43657,"Toronto, ON",,,921.69,130.47,0,35,0,1087.16,0,0,1087.16
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,"Attended the 2019 Summit of Great Lakes St. Lawrence Governors and Premiers, and meetings with government officials and stakeholders in Wisconsin and Ontario.",43630,43633,"Milwaukee, WI, Toronto, ON",,,1677.5,221.49,233.86,166.76,0,2299.61,0,0,2299.61
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended meetings with government officials and stakeholders in California.,43570,43578,"San Francisco, CA, USA",,,1179.35,110.35,1021.71,243.58,0,2554.99,0,0,2554.99
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended meetings with government officials and stakeholders in Ontario.,43600,43600,"Toronto, ON",,,727.22,126.69,0,35,0,888.91,0,0,888.91
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Participated in Minister Phillips' mission to New York City.,43753,43755,"New York, NY, United States",,,0,284.05,1510.22,80.8,0,1875.07,0,0,1875.07
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended meetings with government officials in Ontario.,43724,43724,"Toronto, ON",,,777.84,101.44,0,35,0,914.28,0,0,914.28
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Was scheduled to attend the 2019 Council of State Governments Southern Legislative Conference in Louisiana. Conference was cancelled.,43663,43663,"New Orleans, LA, United States",,,31.26,0,0,0,0,31.26,0,0,31.26
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended the 2019 North American Strategy for Competitiveness Continental Reunion with Premier Doug Ford in Ohio.,43726,43728,"Columbus, OH, USA",,,818.48,173.3,475.25,67.22,0,1534.25,0,0,1534.25
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended meetings with government officials and stakeholders in Texas.,43635,43637,"Dallas, Austin, TX, United States",,,1646.78,420.17,703.93,281.94,0,3052.82,0,0,3052.82
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended meetings with government officials and stakeholders in New York.,43758,43760,"New York, Albany, NY, United States",,,309.4,228.66,706.2,119.83,0,1364.09,0,0,1364.09
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended the Council of State Governments 2019 Midwestern Legislative Conference and meetings with stakeholders in Illinois.,43667,43670,"Chicago, IL, United States",,,767.75,210.37,800.82,0,0,1778.94,0,0,1778.94
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,General local expenses incurred in the fulfillment of duties during May 2019.,43586,43586,"Washington, DC, USA",,,0,13.42,0,0,0,13.42,0,0,13.42
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,"Attended a Salon International de l'alimentation 2019 launch event, and meetings with government officials and stakeholders in Ontario.",43586,43587,"Toronto, ON",,,1015.56,100.54,493.02,112.95,0,1722.07,0,0,1722.07
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended meetings with stakeholders and government officials in Ontario.,43557,43558,"Toronto, ON",,,608.26,161.31,222.11,80,0,1071.68,0,0,1071.68
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended meetings with senior officials of the United States Department of Agriculture (USDA) and American state agriculture representatives in Toronto.,43710,43713,"Toronto, ON",,,1010.12,55.53,467.72,45,0,1578.37,0,0,1578.37
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,"Attended the National Conference of State Legislatures 2019 Legislative Summit, and meetings with stakeholders and government officials in Tennessee.",43681,43683,"Nashville, TN, USA",,,0,28.6,689.87,0,0,718.47,0,0,718.47
"TODD, IAN","TODD, IAN",Ontario's Trade Representative to the United States,Office of the Premier,Attended meetings with stakeholders in New York.,43773,43773,"New York, NY, United States",,,0,571.16,0,0,0,571.16,0,0,571.16
"TRIANTAFILOPUOLOS, EFFIE","TRIANTAFILOPUOLOS, EFFIE",Parliamentary Assistant,Health and Long Term Care,Attended a long-term care roundtable.,43616,43616,"Lindsay, ON",,,0,0,0,12.5,0,12.5,0,0,12.5
"TRIANTAFILOPUOLOS, EFFIE","TRIANTAFILOPUOLOS, EFFIE",Parliamentary Assistant,Health and Long Term Care,Attended stakeholder meetings.,43607,43607,"Waterloo, Hamilton, ON",,,0,75.6,0,12.5,0,88.1,0,0,88.1
"TRIANTAFILOPUOLOS, EFFIE","TRIANTAFILOPUOLOS, EFFIE",Parliamentary Assistant,Health and Long Term Care,Attended an announcement for new clinical spaces in Bridgepoint Hospital.,43584,43584,"Toronto, ON",,,0,4.5,0,0,0,4.5,0,0,4.5
"TRIANTAFILOPUOLOS, EFFIE","TRIANTAFILOPUOLOS, EFFIE",Parliamentary Assistant,Health and Long Term Care,Attended an Ontario College of Pharmacists event.,43622,43622,"Toronto, ON",,,0,12,0,0,0,12,0,0,12
"TRIANTAFILOPUOLOS, EFFIE","TRIANTAFILOPUOLOS, EFFIE",Parliamentary Assistant,Health,Visited the Villa Colombo Long-Term Care Home.,43746,43746,"Toronto, ON",,,0,5,0,0,0,5,0,0,5
"TRIANTAFILOPUOLOS, EFFIE","TRIANTAFILOPUOLOS, EFFIE",Parliamentary Assistant,Health,Attended the Jarlette Villa Care Centre groundbreaking ceremony.,43782,43782,"Midland, ON",,,0,164.79,0,12.5,0,177.29,0,0,177.29
"TRIANTAFILOPUOLOS, EFFIE","TRIANTAFILOPUOLOS, EFFIE",Parliamentary Assistant,Health,Visited the Village of Erin Meadows Long-Term Care Home.,43670,43670,"Mississauga, ON",,,0,13.6,0,0,0,13.6,0,0,13.6
"TRUPPE, SUSAN","TRUPPE, SUSAN",Staff to Minister,"Children, Community and Social Services",Provided support at the Minister's funding announcement for the Children's Hospital of Eastern Ontario.,43635,43635,"Ottawa, ON",,,992.42,34,0,22.5,0,1048.92,0,0,1048.92
"TRUPPE, SUSAN","TRUPPE, SUSAN",Staff to Minister,"Tourism, Culture and Sport","Trip was cancelled, credit received will be applied to a future flight.",43654,43654,"Ottawa, ON",,,368.52,0,0,0,0,368.52,0,0,368.52
"TRUPPE, SUSAN","TRUPPE, SUSAN",Staff to Minister,"Tourism, Culture and Sport",Provided support to the Minister at a stakeholder meeting.,43663,43663,"Ottawa, ON",,,792.41,102.43,0,12.5,0,907.34,0,0,907.34
"TRUPPE, SUSAN","TRUPPE, SUSAN",Staff to Minister,"Tourism, Culture and Sport",Provided support to the Minister during a meeting with the Mayor of Ottawa.,43670,43671,"Ottawa, ON",,,866.99,15,0,12.5,0,894.49,0,0,894.49
"TRUPPE, SUSAN","TRUPPE, SUSAN",Staff to Minister,"Tourism, Culture and Sport",Attended the 2019 Association of Municipalities of Ontario Conference.,43694,43698,"Ottawa, ON",,,543.67,305.67,700.4,157.5,0,1707.24,0,0,1707.24
"TRUPPE, SUSAN","TRUPPE, SUSAN",Staff to Minister,"Tourism, Culture and Sport",Provided support to the Minister during an announcement on investing in the province's tourism and culture attractions.,43702,43703,"Ottawa, ON",,,709.92,0,128.1,67.5,0,905.52,0,0,905.52
"TRUPPE, SUSAN","TRUPPE, SUSAN",Staff to Minister,"Tourism, Culture and Sport",Provided support to the Minister during a ministerial event in Oro-Medonte.,43674,43675,"Toronto, Oro-Medonte, ON",,,306.37,0,0,35,0,341.37,0,0,341.37
"TRUPPE, SUSAN","TRUPPE, SUSAN",Staff to Minister,"Tourism, Culture and Sport",Provided support to the Minister at stakeholder meetings.,43748,43748,"Ottawa, ON",,,1130.28,0,0,0,0,1130.28,0,0,1130.28
"TRUPPE, SUSAN","TRUPPE, SUSAN",Staff to Minister,"Children, Community and Social Services",Provided support to the Minister during a funding announcement at the Children's Hospital of Eastern Ontario.,43618,43619,"Ottawa, ON",,,1016.15,0,173.93,44.5,0,1234.58,0,0,1234.58
"TRUPPE, SUSAN","TRUPPE, SUSAN",Staff to Minister,"Tourism, Culture and Sport",Provided support for the Minister at stakeholder meetings and roundtables.,43770,43771,"Windsor, ON",,,349.31,90.55,139.85,42.5,0,622.21,0,0,622.21
"TRUPPE, SUSAN","TRUPPE, SUSAN",Staff to Minister,"Tourism, Culture and Sport",Provided support for the Minister during a tourism roundtable and stakeholder meetings.,43783,43784,"Ottawa, ON",,,955.13,0,175.1,0,0,1130.23,0,0,1130.23
"TRUPPE, SUSAN","TRUPPE, SUSAN",Staff to Minister,"Tourism, Culture and Sport",Provided support to the Minister at a stakeholder meeting to discuss film and music initiatives.,43854,43854,"Ottawa, ON",,,802.01,0,0,35,0,837.01,0,0,837.01
"TRUPPE, SUSAN","TRUPPE, SUSAN",Staff to Minister,"Tourism, Culture and Sport",Provided support to the Minister during an outreach tour with the film and television sectors.,43778,43782,"Los Angeles, CA, United States",,,985.83,0,1420.47,102.55,0,2508.85,0,0,2508.85
"TRUPPE, SUSAN","TRUPPE, SUSAN",Staff to Minister,"Tourism, Culture and Sport",Provided support to the Minister at stakeholder events.,43804,43805,"Ottawa, ON",,,268.12,0,178.63,35,0,481.75,0,0,481.75
"TRUPPE, SUSAN","TRUPPE, SUSAN",Staff to Minister,"Tourism, Culture and Sport",Provided support to the Minister at a stakeholder meeting and at on Ottawa Capital Pride event.,43866,43867,"Ottawa, ON",,,1061.35,0,142.28,35,0,1238.63,0,0,1238.63
"UNTERLANDER, SHELLEY","UNTERLANDER, SHELLEY",Assistant Deputy Minister,Ministry of the Solicitor General,Travel to meet with ministry staff was cancelled due to unforeseen circumstances. Air expense includes credit of $561.38 to be used at a later date,43668,43668,"North Bay, ON",,,575.69,0,0,0,0,575.69,0,0,575.69
"UNTERLANDER, SHELLEY","UNTERLANDER, SHELLEY",Assistant Deputy Minister,Ministry of the Solicitor General,Travel to attend a ministry event. No meal expenses incurred,43811,43811,"Thunder Bay, ON",,,593.83,0,0,0,0,593.83,0,0,593.83
"UNTERLANDER, SHELLEY","UNTERLANDER, SHELLEY",Assistant Deputy Minister,Ministry of the Solicitor General,Travel to attend a ministry event was cancelled due to unforeseen circumstances. Airfare partially paid using credit of $561.38 from previously cancelled flight. A credit of $566.28 issued to be used at a later date,43908,43908,"Thunder Bay, ON",,,262.16,0,0,0,0,262.16,0,0,262.16
"VAN DE LOO, COLINE","VAN DE LOO, COLINE",Staff to Minister,"Agriculture, Food and Rural Affairs",Attended meetings and briefings.,43705,43705,"Guelph, ON",,,0,76,0,0,0,76,0,0,76
"VANDRICK, BROCK","VANDRICK, BROCK",Staff to Minister,Natural Resources and Forestry,Provided support to the Minister at a forestry roundtable and an Eacom Timber Corporation event.,43614,43616,"Timmins, ON",,,619.1,193.63,336.58,92.5,0,1241.81,0,0,1241.81
"VANDRICK, BROCK","VANDRICK, BROCK",Staff to Minister,Office of the Premier,Provided support to the Premier during a business mission to New York.,43583,43585,"New York, NY",,,1197.97,106.75,836.27,177.28,0,2318.27,0,0,2318.27
"VANDRICK, BROCK","VANDRICK, BROCK",Staff to Minister,Natural Resources and Forestry,Provided support to the Minister at the Canadian Council of Forest Ministers' Meeting.,43688,43691,"Saskatoon, SK",,,1523.44,401.29,412.87,55,0,2392.6,0,0,2392.6
"VANDRICK, BROCK","VANDRICK, BROCK",Staff to Minister,Natural Resources and Forestry,Provided support to the Minister during travel to the West Fire Region.,43676,43677,"Dryden, ON",,,1599.24,0,137.8,45,0,1782.04,0,0,1782.04
"VANDRICK, BROCK","VANDRICK, BROCK",Staff to Minister,Natural Resources and Forestry,Provided support to the Minister at the 2019 Association of Municipalities of Ontario Conference.,43695,43697,"Ottawa, ON",,,0,67.85,387.82,90,0,545.67,0,0,545.67
"VASSOS, EMILY","VASSOS, EMILY",Staff to Minister,Office of the Premier,Provided support to the Premier during tours in Barrie and Orillia.,43602,43602,"Barrie, Orillia, ON",,,0,0,0,22.5,0,22.5,0,0,22.5
"VASSOS, EMILY","VASSOS, EMILY",Staff to Minister,Office of the Premier,"Provided support to the Premier during tours in Whitby, Durham, Port Hope and Vaughan.",43629,43629,"Whitby, Durham, Port Hope, Vaughan, ON",,,0,0,0,45,0,45,0,0,45
"VASSOS, EMILY","VASSOS, EMILY",Staff to Minister,Office of the Premier,Provided support to the Premier at the 2020 Rural Ontario Municipal Association Conference.,43850,43850,"Toronto, ON",,,0,10.42,0,0,0,10.42,0,0,10.42
"VIENNEAU, JILL","VIENNEAU, JILL",Assistant Deputy Minister,"Children, Community and Social Services",Attend the Provincial-Territorial Deputy Minsters’ Responsible for Social Services Indigenous Child Welfare Thematic meeting. Some meals provided by Host.,43808,43811,"Victoria, BC",,,994.35,207.35,372.58,67.5,0,1641.78,0,0,1641.78
"VOKES, KAILEY","VOKES, KAILEY",Staff to Minister,Transportation,Attended the 2019 Association of Municipalities of Ontario Conference.,43695,43698,"Ottawa, ON",,,0,391.6,616.98,125,0,1133.58,0,0,1133.58
"VOKES, KAILEY","VOKES, KAILEY",Staff to Minister,Office of the Premier,Attended a meeting with Infrastructure Canada.,43880,43880,"Ottawa, ON",,,1009.37,0,0,0,0,1009.37,0,0,1009.37
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended an announcement on the Seniors Community Grant Program.,43791,43791,"Richmond Hill, ON",,,0,11.2,0,0,0,11.2,0,0,11.2
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended an information and awareness event for people with disabilities.,43756,43756,"Toronto, ON",,,0,31.2,0,0,0,31.2,0,0,31.2
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended a funding announcement for the Alzheimer Society of Ontario.,43726,43726,"Mississauga, ON",,,0,24,0,0,0,24,0,0,24
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended meetings with seniors and local stakeholders.,43728,43728,"Coldwater, ON",,,0,89.6,0,0,0,89.6,0,0,89.6
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended an announcement on the Seniors Community Grant Program.,43791,43791,"Oakville, ON",,,0,58.4,0,0,0,58.4,0,0,58.4
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended a Centre for Aging and Brain Health Innovations announcement.,43791,43791,"North York, ON",,,0,15.2,0,0,0,15.2,0,0,15.2
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended an announcement on the Seniors Community Grant Program.,43791,43791,"Richmond Hill, ON",,,0,2.4,0,0,0,2.4,0,0,2.4
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended the Ontario Community Support Association CommunityConnect 2019 Conference.,43762,43762,"Richmond Hill, ON",,,0,10.4,0,0,0,10.4,0,0,10.4
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended a seniors consultation roundtable.,43762,43762,"Etobicoke, ON",,,0,30.4,0,0,0,30.4,0,0,30.4
